Latitude,Longitude,Location,Country
-8.620833333,115.3041667,98H3+MM Sukawati,98H3+MM Sukawati
8.4125,100.0875,C36P+XX Bang Chak,C36P+XX Bang Chak
31.42083333,34.32916667,8G3PC8CH+8M,8G3PC8CH+8M
-8.270833333,111.4541667,PFH3+HVH,PFH3+HVH
18.35416667,-70.79583333,9633+MM Curro Nuevo,9633+MM Curro Nuevo
30.42083333,49.25416667,C7C3+8M Bandar Imam Khomeini,C7C3+8M Bandar Imam Khomeini
0.095833333,99.55416667,3HW3+8M Sasak,3HW3+8M Sasak
-28.4875,-48.7625,G67Q+22 Laguna,G67Q+22 Laguna
8.370833333,98.25416667,97C3+8M Thai Mueang,97C3+8M Thai Mueang
-20.80416667,-40.64583333,Av. Principal,Av. Principal
52.8375,5.704166667,Industrieweg 19,Industrieweg 19
1.4125,104.1208333,C46C+X8 Bandar Penawar,C46C+X8 Bandar Penawar
1.9875,45.25416667,X7P3+XM Mogadishu,X7P3+XM Mogadishu
21.12083333,110.3541667,49C3+8M Mazhang District,49C3+8M Mazhang District
22.1875,-83.45416667,5GPW+X8 Punta de Fisga,5GPW+X8 Punta de Fisga
23.05416667,-80.9125,333Q+M2 Marti,333Q+M2 Marti
39.54583333,-74.44583333,GHW3+8M Port Republic,GHW3+8M Port Republic
-9.395833333,120.0291667,J23H+MM Kadahang,J23H+MM Kadahang
-33.7125,18.44583333,36 Visvanger Rd,36 Visvanger Rd
-2.0625,104.6875,6P96WMPP+XX,6P96WMPP+XX
49.27083333,-0.245833333,7QC3+8M Ouistreham,7QC3+8M Ouistreham
40.85416667,29.27916667,V73H+MM Pendik/İstanbul,V73H+MM Pendik/İstanbul
-8.454166667,116.6958333,GMWW+88 Labuhan Lombok,GMWW+88 Labuhan Lombok
20.7125,-75.77083333,P67H+2M Vijia,P67H+2M Vijia
25.89583333,119.6208333,VJWC+88 Changle District,VJWC+88 Changle District
-5.695833333,104.9708333,8X3C+M8 Umbar,8X3C+M8 Umbar
19.92083333,110.9625,WXC6+8X Wengtianzhen,WXC6+8X Wengtianzhen
18.27083333,121.8958333,7VCW+88 Buguey,7VCW+88 Buguey
51.62083333,-2.645833333,J9C3+8M Chepstow,J9C3+8M Chepstow
-9.170833333,124.5625,RHH6+MX Oesoko,RHH6+MX Oesoko
-7.5375,107.4958333,FF7W+28 Sinarjaya,FF7W+28 Sinarjaya
10.47916667,107.0458333,F2HW+M8 Tân Thành,F2HW+M8 Tân Thành
19.35416667,110.6708333,9M3C+M8 Qionghai,9M3C+M8 Qionghai
-11.57916667,43.27083333,C7CC+88 Oussivo,C7CC+88 Oussivo
4.9875,-2.5875,XCP6+XX Beyin,XCP6+XX Beyin
16.9625,73.3125,X876+2X Juve,X876+2X Juve
-5.670833333,-35.22083333,R. do Alto,R. do Alto
39.24583333,127.3625,69W7+82 Munchon,69W7+82 Munchon
39.57083333,125.4541667,HFC3+8M Sinanju,HFC3+8M Sinanju
14.7375,120.5458333,PGPW+X8 Abucay,PGPW+X8 Abucay
35.0875,-2.2125,3QQP+2X Saidia,3QQP+2X Saidia
36.4625,120.7791667,FQ7H+2M Tianhengzhen,FQ7H+2M Tianhengzhen
52.4625,4.629166667,Willebrordstraat 34,Willebrordstraat 34
16.27916667,95.6875,7MHP+MQR,7MHP+MQR
18.47916667,-66.34583333,4 Calle Isaura Reyes,4 Calle Isaura Reyes
-4.6125,39.27916667,97QH+2M Majoreni,97QH+2M Majoreni
14.70416667,49.50416667,PG33+MM ميناء الضبة، Yemen,PG33+MM ميناء الضبة، Yemen
12.72916667,43.65416667,PMH3+MM As Suqayyan,PMH3+MM As Suqayyan
6.470833333,81.67083333,FMCC+88 Meegaha Beraliya,FMCC+88 Meegaha Beraliya
-4.595833333,103.1458333,C43W+M8 Padang Leban,C43W+M8 Padang Leban
35.22916667,-4.045833333,6XH3+MM Douar Tafansa,6XH3+MM Douar Tafansa
11.04583333,-74.2375,2QW7+82 Ciénaga,2QW7+82 Ciénaga
-32.42916667,28.69583333,HMCW+88 KuLojingqi,HMCW+88 KuLojingqi
20.55416667,109.8291667,HR3H+MM Wushizhen,HR3H+MM Wushizhen
16.95416667,-100.1208333,XV3H+MM Playa Azul,XV3H+MM Playa Azul
18.50416667,-72.65416667,G83W+M8 Brossier,G83W+M8 Brossier
-4.204166667,134.7375,QPWP+8X Bamana,QPWP+8X Bamana
40.5375,120.6708333,China,China
20.2625,110.1125,7477+22 Wuli Town,7477+22 Wuli Town
-8.954166667,126.3875,29WP+8X Beaco,29WP+8X Beaco
33.49583333,35.3375,F8WQ+82 Mazraat El Hsainiyeh,F8WQ+82 Mazraat El Hsainiyeh
1.420833333,128.0125,C2C6+8X Gulo,C2C6+8X Gulo
24.0375,117.8708333,2VPC+X8 Zhangpu County,2VPC+X8 Zhangpu County
39.19583333,127.3958333,59WW+88 Wonsan,59WW+88 Wonsan
19.94583333,109.8041667,WRW3+8M Lingao County,WRW3+8M Lingao County
20.22083333,93.1375,64CP+8X Pauktaw,64CP+8X Pauktaw
19.07083333,-69.3875,3JC6+8X Sabana de la Mar,3JC6+8X Sabana de la Mar
41.6875,35.37083333,M9PC+X8 Kerim/Dikmen/Sinop,M9PC+X8 Kerim/Dikmen/Sinop
33.84583333,10.1625,R5W6+8X Limaoua,R5W6+8X Limaoua
2.6375,-78.0625,JWQP+2X Santa Barbara,JWQP+2X Santa Barbara
3.020833333,103.4375,2CCP+8X Kampung Permatang Jagu,2CCP+8X Kampung Permatang Jagu
23.40416667,120.1625,C537+M2 Taiwan,C537+M2 Taiwan
39.04583333,121.8291667,2RWH+CFP,2RWH+CFP
37.7875,48.97916667,QXPH+XM Barzagaru,QXPH+XM Barzagaru
21.90416667,91.9125,WW37+HFX,WW37+HFX
4.1625,117.3291667,586H+XM Sri Nanti,586H+XM Sri Nanti
18.2875,109.4541667,7FP3+PQH,7FP3+PQH
12.82916667,121.4875,RFHP+MX Bansud,RFHP+MX Bansud
-34.15416667,18.8625,18 Oosterlig St,18 Oosterlig St
6.8625,101.1125,V467+X2 Bang Khao,V467+X2 Bang Khao
10.27916667,125.1291667,74HH+CR7,74HH+CR7
-1.0625,103.8125,WRP6+XX Kota Raja,WRP6+XX Kota Raja
21.5875,-78.6875,H8Q6+2X Manati,H8Q6+2X Manati
-4.329166667,102.7541667,MQC3+8M Ketapang Baru,MQC3+8M Ketapang Baru
31.0375,32.70416667,8G3J2PP3+XM,8G3J2PP3+XM
45.27083333,36.42083333,7CCC+88 Kerch,7CCC+88 Kerch
19.97083333,-74.95416667,X2CW+88 Tortuguilla,X2CW+88 Tortuguilla
-1.145833333,-48.30416667,VM3W+M8 Mosqueiro,VM3W+M8 Mosqueiro
13.87916667,121.5541667,VHH3+G7M,VHH3+G7M
-2.270833333,132.8875,PVHP+MX Weriagar,PVHP+MX Weriagar
46.65416667,31.00416667,M233+MM Novi Bilyari,M233+MM Novi Bilyari
54.3375,10.17083333,85QC+28 Kiel,85QC+28 Kiel
10.77916667,122.6291667,QJHH+MM Leganes,QJHH+MM Leganes
8.495833333,123.0375,F2WQ+82 Jose Dalman,F2WQ+82 Jose Dalman
35.17083333,-4.295833333,5P93+XG2,5P93+XG2
-17.1125,49.50416667,VGQ3+2M Ampasimbe,VGQ3+2M Ampasimbe
-9.570833333,-35.64583333,C9H3+MM Maceió,C9H3+MM Maceió
29.8875,32.6125,VJQ7+22 Fifth Shyakha,VJQ7+22 Fifth Shyakha
46.5875,32.27916667,H7QH+2M Sofiivka,H7QH+2M Sofiivka
22.24583333,90.8375,6RWP+8X Char Annadaprasad,6RWP+8X Char Annadaprasad
13.92916667,-90.64583333,W9H3+WX,W9H3+WX
29.17083333,121.4375,5CCP+8X Ninghai County,5CCP+8X Ninghai County
-32.87916667,-71.5125,4FCP+8X Quintero,4FCP+8X Quintero
9.395833333,80.67916667,9MWH+8M Ampalavanpokkanai,9MWH+8M Ampalavanpokkanai
43.24583333,47.54583333,6GWW+88 Sulak,6GWW+88 Sulak
5.5625,5.3625,H967+X2 Powell Point,H967+X2 Powell Point
35.54583333,35.7625,GQW7+65M,GQW7+65M
52.92083333,0.070833333,W3CC+88 Boston,W3CC+88 Boston
-4.429166667,122.5291667,HGCH+8M Lalonggombu,HGCH+8M Lalonggombu
-32.04583333,29.10416667,X433+MM Ginyintsimbi,X433+MM Ginyintsimbi
21.0125,107.0458333,227W+28 Thành phố Hạ Long,227W+28 Thành phố Hạ Long
36.82916667,53.42083333,RCHC+M8 Mian Galeh,RCHC+M8 Mian Galeh
36.34583333,10.52083333,8GWC+88 Yasmine Hammamet,8GWC+88 Yasmine Hammamet
26.40416667,-97.3625,CJ3Q+M2 Port Mansfield,CJ3Q+M2 Port Mansfield
21.0625,71.79583333,3Q6W+X8 Katpur,3Q6W+X8 Katpur
22.37083333,113.9708333,Marina Garden Lower Block 9,Marina Garden Lower Block 9
-8.2125,116.3541667,Q9P3+XM Akar Akar,Q9P3+XM Akar Akar
2.879166667,9.895833333,VVHW+M8 Lobé,VVHW+M8 Lobé
2.845833333,97.6125,RJW7+82 Kuta Baru,RJW7+82 Kuta Baru
14.17083333,109.1708333,55CC+88 Phù Mỹ District,55CC+88 Phù Mỹ District
41.1375,29.0875,Yalıköy,Yalıköy
36.7125,5.554166667,PH63+QQ غار حمامة,PH63+QQ غار حمامة
7.8625,49.80416667,VR63+XM Eyl,VR63+XM Eyl
-19.45416667,48.92916667,GWWH+8M Maintinandry,GWWH+8M Maintinandry
-8.5125,121.6875,FMPP+XX Wewaria,FMPP+XX Wewaria
19.57083333,-72.94583333,H3C3+8M Magasins,H3C3+8M Magasins
36.8125,11.05416667,R373+FC,R373+FC
4.829166667,95.42916667,RCHH+MM Babah Nipah,RCHH+MM Babah Nipah
21.77083333,111.7041667,QPC3+8M Yangxi County,QPC3+8M Yangxi County
-4.145833333,102.5208333,VG3C+M8 Pasar Seluma,VG3C+M8 Pasar Seluma
-4.745833333,120.3958333,793W+M8 Bulie,793W+M8 Bulie
-0.9875,103.7541667,2Q73+2M Lagan Ilir,2Q73+2M Lagan Ilir
36.97916667,126.9791667,286 Dodu-ri,286 Dodu-ri
41.22083333,49.1375,64CP+8X Sarvan,64CP+8X Sarvan
-7.3125,112.8458333,MRPW+X8 Wonorejo,MRPW+X8 Wonorejo
1.479166667,110.7541667,FQH3+MM Sebangan,FQH3+MM Sebangan
1.6375,101.5458333,JGQW+28 Teluk Makmur,JGQW+28 Teluk Makmur
12.19583333,123.7875,5QWQ+82 Uson,5QWQ+82 Uson
4.9625,97.77083333,XQ7C+28 Gampong Baro,XQ7C+28 Gampong Baro
35.15416667,-4.4375,5H36+MX Taghzout Beni Gmil,5H36+MX Taghzout Beni Gmil
-8.820833333,120.3875,59HP+MX Hilihintir,59HP+MX Hilihintir
10.95416667,122.7625,XQ36+MX Anilao,XQ36+MX Anilao
-7.220833333,147.1291667,Q4HH+MM Salus,Q4HH+MM Salus
36.8625,-121.8125,V56Q+X2 Pajaro Dunes,V56Q+X2 Pajaro Dunes
-5.504166667,-35.2625,RN-160,RN-160
11.85416667,109.1041667,539 QL1A,539 QL1A
21.40416667,110.7958333,CQ3W+M8 Wuchuan,CQ3W+M8 Wuchuan
25.47916667,-97.29583333,FPH3+MM La Capilla,FPH3+MM La Capilla
36.8875,4.5375,VGPP+XX Aït Chafâa,VGPP+XX Aït Chafâa
-5.729166667,-35.20416667,Av. Litorânea,Av. Litorânea
9.570833333,-13.5875,HCC6+8X Conakry,HCC6+8X Conakry
13.37916667,-87.87083333,94HH+MM La Union,94HH+MM La Union
22.44583333,113.5541667,CHW3+8M Zhongshan,CHW3+8M Zhongshan
31.9375,19.95416667,WXP3+XM Benghazi,WXP3+XM Benghazi
-0.8625,100.3375,Tapian muaro panyalinan,Tapian muaro panyalinan
22.72916667,114.5541667,PHH3+QM6,PHH3+QM6
15.70416667,-16.57083333,PC3H+MM Sag,PC3H+MM Sag
51.5625,-2.970833333,H26H+XM Newport,H26H+XM Newport
13.77916667,120.9958333,QXHW+M8 Bauan,QXHW+M8 Bauan
41.5125,36.12083333,G46C+X8 Ondokuzmayıs/Samsun,G46C+X8 Ondokuzmayıs/Samsun
12.8125,44.64583333,RJ6W+X8 Madinat ash Shab,RJ6W+X8 Madinat ash Shab
-4.0875,-81.04583333,WX63+XM Máncora,WX63+XM Máncora
-3.904166667,-38.3375,3MW6+8X Tapera,3MW6+8X Tapera
-18.09583333,177.3208333,W83C+M8 Sanasana,W83C+M8 Sanasana
-7.5375,147.3541667,F973+2M Paiewa,F973+2M Paiewa
15.79583333,-87.97916667,Q2WC+88 Tulian Rio,Q2WC+88 Tulian Rio
-32.20416667,28.95416667,QXW3+8M Madakeni,QXW3+8M Madakeni
12.67083333,101.1791667,43 Pakklong Rd,43 Pakklong Rd
-0.8625,-46.95416667,42QW+28 Tracuateua - State of Pará,42QW+28 Tracuateua - State of Pará
13.7125,122.1541667,P573+2M Macalelon,P573+2M Macalelon
-9.379166667,125.2375,J6CQ+82 Suai,J6CQ+82 Suai
8.004166667,98.29583333,273W+X59,273W+X59
13.32083333,99.97916667,8XCH+8M Khlong Khon,8XCH+8M Khlong Khon
18.4375,-93.14583333,CVP3+XM Andrés García,CVP3+XM Andrés García
13.6125,109.2375,J66Q+X2 Sông Cầu,J66Q+X2 Sông Cầu
-12.80416667,-76.5625,103,103
45.57916667,48.00416667,8HQCH2H3+MM,8HQCH2H3+MM
20.6125,-97.14583333,JV63+XM Tenixtepec,JV63+XM Tenixtepec
40.80416667,29.34583333,Cumhuriyet,Cumhuriyet
-1.1125,116.7458333,VPQW+28 Kariangau,VPQW+28 Kariangau
23.17916667,-81.99583333,52H3+MM Camilo Cienfuegos,52H3+MM Camilo Cienfuegos
13.60416667,-89.8375,J537+M2 Acajutla,J537+M2 Acajutla
19.02083333,105.6208333,2JCC+M2W,2JCC+M2W
6.104166667,125.2041667,4643+3FX,4643+3FX
-14.70416667,48.0125,72W6+8X Andamoty,72W6+8X Andamoty
22.57083333,89.5625,HHC6+8X Mongla,HHC6+8X Mongla
4.029166667,98.42916667,2CHH+MM Pasar Rawa,2CHH+MM Pasar Rawa
4.995833333,-5.970833333,X2WH+8M Dagbego,X2WH+8M Dagbego
18.42916667,-72.7625,C6HP+MX Grand Goave,C6HP+MX Grand Goave
13.69583333,-90.02083333,MXWH+8M Barra de Santiago,MXWH+8M Barra de Santiago
53.52916667,-3.070833333,GWHH+MM Liverpool,GWHH+MM Liverpool
32.67916667,-117.1291667,MVHC+M8 National City,MVHC+M8 National City
42.8375,27.87916667,RVQH+2M Obzor,RVQH+2M Obzor
38.77083333,125.2458333,Q6CW+88 Nampo,Q6CW+88 Nampo
13.92916667,-91.17083333,WRHH+MM La Empalizada,WRHH+MM La Empalizada
-2.720833333,-79.7875,76H7+M2 La Victoria,76H7+M2 La Victoria
-5.504166667,120.3125,F8W6+8X Manyampa,F8W6+8X Manyampa
6.2625,1.7375,7P7Q+22 Grand Popo,7P7Q+22 Grand Popo
-16.0125,40.0625,X3P6+XX Nantapa,X3P6+XX Nantapa
8.529166667,123.1791667,G5HH+MM Manukan,G5HH+MM Manukan
32.9375,132.9875,WXPP+XX Shimanto,WXPP+XX Shimanto
18.40416667,108.9541667,CX33+MM Jiusuo Town,CX33+MM Jiusuo Town
20.79583333,92.3625,Q9W7+82 Maungdaw,Q9W7+82 Maungdaw
-34.34583333,18.99583333,MX3W+M8 Kleinmond,MX3W+M8 Kleinmond
-8.7625,116.0541667,63P3+XM Sekotong Tengah,63P3+XM Sekotong Tengah
47.19583333,-122.5791667,5CWC+88 University Place,5CWC+88 University Place
36.57916667,52.02083333,Mazandaran Province,Mazandaran Province
15.1625,-92.85416667,546W+X8 La Palma,546W+X8 La Palma
-8.179166667,114.3875,R9CP+7V8,R9CP+7V8
-11.64583333,43.39583333,994W+23J,994W+23J
11.3375,108.8875,8VPP+XV2,8VPP+XV2
21.52916667,-105.2791667,Virgilio Uribe 139,Virgilio Uribe 139
-3.245833333,128.9708333,QX3C+M8 Makariki,QX3C+M8 Makariki
36.8125,36.1875,R56P+XX Dörtyol/Hatay,R56P+XX Dörtyol/Hatay
14.80416667,120.2958333,Lower Mau,Lower Mau
10.5375,-68.20416667,GQPW+X8 Petroquimica,GQPW+X8 Petroquimica
-22.9625,-43.04583333,2XP3+XM Niterói,2XP3+XM Niterói
-7.120833333,113.6375,VJHP+MX Sendang,VJHP+MX Sendang
14.67916667,120.2625,M7H6+FX2,M7H6+FX2
33.0875,130.4125,3CQ7+22 Yanagawa,3CQ7+22 Yanagawa
-7.770833333,113.3375,68HP+MX Klaseman,68HP+MX Klaseman
54.9625,8.6625,Slusevej 27,Slusevej 27
4.445833333,5.879166667,CVWH+8M Hitlergbene,CVWH+8M Hitlergbene
9.979166667,118.8875,6PXWXVHP+MX,6PXWXVHP+MX
4.9375,-8.8875,W4P7+X2 Aruan Point,W4P7+X2 Aruan Point
10.49583333,-67.69583333,F8W3+8M Cuyagua,F8W3+8M Cuyagua
18.75416667,37.50416667,7GCVQG33+MM,7GCVQG33+MM
8.7375,81.1625,P5Q6+7H2,P5Q6+7H2
13.84583333,121.4875,RFWP+8X Sariaya,RFWP+8X Sariaya
13.5125,-89.5875,GC77+22 Mizata,GC77+22 Mizata
27.3875,120.5458333,9GQW+28 Longshaxiang,9GQW+28 Longshaxiang
8.604166667,79.92916667,JW3H+MM Marichchukkaddi,JW3H+MM Marichchukkaddi
5.829166667,116.0375,8,8
-7.170833333,106.4625,RFH6+MX Girimukti,RFH6+MX Girimukti
10.94583333,123.4208333,WCWC+88 Sagay City,WCWC+88 Sagay City
11.0125,124.6041667,City Engineer's Office Building,City Engineer's Office Building
8.020833333,100.3208333,2899+XVM,2899+XVM
-6.020833333,150.7958333,XQHW+M8 Wowonga,XQHW+M8 Wowonga
30.0125,122.0625,2367+V43,2367+V43
-9.5625,123.7458333,CPPW+X8 Soliu,CPPW+X8 Soliu
-12.99583333,48.8875,2V3P+MX Sirama,2V3P+MX Sirama
-13.69583333,48.32083333,883C+M8 Maromontreka,883C+M8 Maromontreka
-5.979166667,12.47083333,2FCC+88 Kitona,2FCC+88 Kitona
40.57916667,122.1875,H5HP+MX Xishi District,H5HP+MX Xishi District
41.52083333,-8.7875,Rua dos Barcos 333,Rua dos Barcos 333
37.87083333,126.2041667,V6C3+8M Yonan,V6C3+8M Yonan
25.24583333,63.19583333,65WW+88 Pasni,65WW+88 Pasni
32.72916667,14.0125,P2G7+X24، غنيمة، Libya,P2G7+X24، غنيمة، Libya
8.2375,126.3208333,68PC+X8 Bislig,68PC+X8 Bislig
9.795833333,-82.89583333,Q4W3+8M Limón,Q4W3+8M Limón
31.2125,16.54583333,6G7W+28 Sirte,6G7W+28 Sirte
34.54583333,35.9875,GXWQ+82 Mqaitaa,GXWQ+82 Mqaitaa
-2.6125,101.1291667,94QH+2M Koto Jaya,94QH+2M Koto Jaya
22.17916667,90.2375,56HQ+M2 Amtali,56HQ+M2 Amtali
30.12083333,-84.20416667,4QCW+88 Port Leon,4QCW+88 Port Leon
13.9125,-90.8875,W466+XX Chulamar,W466+XX Chulamar
36.6875,121.1875,M5PP+XX Haiyang,M5PP+XX Haiyang
-4.2625,39.59583333,Diani Beach Road,Diani Beach Road
10.72916667,43.89583333,PVHW+M8 Lughaya,PVHW+M8 Lughaya
26.64583333,-80.0375,11 Sloans Curve Dr,11 Sloans Curve Dr
11.5125,99.6375,GJ7P+2X Thap Sakae,GJ7P+2X Thap Sakae
8.204166667,98.75416667,6Q33+MM Khao Khram,6Q33+MM Khao Khram
-12.12916667,44.42916667,VCCH+8M Ouani,VCCH+8M Ouani
-32.62916667,28.42916667,9CCH+8M Seagulls,9CCH+8M Seagulls
13.40416667,-16.22083333,CQ3H+MM Jurunku Tenda,CQ3H+MM Jurunku Tenda
54.5875,16.8625,Chopina 8,Chopina 8
37.9375,23.67916667,WMPH+XM Kallithea,WMPH+XM Kallithea
-6.3875,108.4125,JC67+X2 Limbangan,JC67+X2 Limbangan
18.52916667,110.0958333,G3HW+M8 Lingshui Li Autonomous County,G3HW+M8 Lingshui Li Autonomous County
28.6375,48.3875,J9QP+2X Al-Nuwaiseeb,J9QP+2X Al-Nuwaiseeb
-22.70416667,-41.9875,72W6+8X Tamoios,72W6+8X Tamoios
24.6125,118.3875,J96Q+J23,J96Q+J23
0.545833333,108.9208333,Jl. Ahmad Yani No.6,Jl. Ahmad Yani No.6
24.3125,120.5458333,8G6W+X8 Taiwan,8G6W+X8 Taiwan
10.52083333,-83.49583333,GGC3+8M Limón Province,GGC3+8M Limón Province
5.8875,117.5375,6PQVVGQQ+22,6PQVVGQQ+22
-7.920833333,140.0625,33H6+MX Kwemzied,33H6+MX Kwemzied
24.52083333,-107.5458333,GFC3+8M Las Puentes,GFC3+8M Las Puentes
-1.729166667,127.6041667,7JC3+8M Wayaloar,7JC3+8M Wayaloar
22.14583333,90.22083333,46WC+88 Amtali,46WC+88 Amtali
50.90416667,-1.445833333,WH33+MM Southampton,WH33+MM Southampton
20.3875,39.74583333,9PQW+28 Almojermah Saudi Arabia,9PQW+28 Almojermah Saudi Arabia
-6.504166667,155.9125,FWW7+82 Taki,FWW7+82 Taki
31.1375,121.8458333,4RPW+X8 Pudong,4RPW+X8 Pudong
3.345833333,99.47083333,8FWC+W9Q,8FWC+W9Q
8.829166667,125.1125,R4H7+M2 Gingoog,R4H7+M2 Gingoog
25.74583333,57.59583333,PHWW+88 Bāqān,PHWW+88 Bāqān
39.0875,125.2875,37QQ+22 Chungsan County,37QQ+22 Chungsan County
-22.94583333,-42.1625,Tv. Beira Mar,Tv. Beira Mar
23.04583333,-81.57083333,2CWH+P85,2CWH+P85
51.80416667,4.2625,R736+MX Zuidland,R736+MX Zuidland
12.4375,102.2708333,C7PC+X8 Bo,C7PC+X8 Bo
-1.4625,98.7625,GQP6+XX Simatalu,GQP6+XX Simatalu
21.3875,-88.92083333,93PH+QV,93PH+QV
7.479166667,124.1291667,F4HH+MM Kapatagan,F4HH+MM Kapatagan
18.42916667,-66.09583333,CWH3+R9P,CWH3+R9P
36.9625,7.620833333,XJ7C+28 Seraïdi,XJ7C+28 Seraïdi
9.154166667,76.47916667,5F3H+M6P,5F3H+M6P
-34.22916667,-58.40416667,48Q3QHCW+88,48Q3QHCW+88
36.5625,120.8958333,HV6W+X8 Fengchengzhen,HV6W+X8 Fengchengzhen
15.9625,119.8458333,XR7W+28 Dasol,XR7W+28 Dasol
36.5625,35.32083333,H86C+X8 Karataş/Adana,H86C+X8 Karataş/Adana
-2.6375,108.0291667,926H+XM Buding,926H+XM Buding
22.5875,89.4125,HCP7+M3C,HCP7+M3C
-16.27083333,39.77083333,PQHC+M8 Aúbe,PQHC+M8 Aúbe
8.3125,98.70416667,8P63+XM Laem Sak,8P63+XM Laem Sak
41.8125,41.77083333,RQ6C+RWJ,RQ6C+RWJ
-7.179166667,112.9125,RWC7+82 East Batah,RWC7+82 East Batah
9.3875,-84.12916667,9VQC+28 Puntarenas Province,9VQC+28 Puntarenas Province
3.654166667,98.97916667,MX3H+QW9,MX3H+QW9
14.52916667,109.0791667,G3HH+MM Tam Quan Nam,G3HH+MM Tam Quan Nam
-33.9125,18.4375,3CPP+XX De Waterkant,3CPP+XX De Waterkant
44.6875,28.99583333,MXPW+X8 Gura Portiței,MXPW+X8 Gura Portiței
22.54583333,90.02916667,G2WH+8M Shialkathi,G2WH+8M Shialkathi
36.25416667,32.2875,773P+MX Gazipaşa/Antalya,773P+MX Gazipaşa/Antalya
-6.879166667,109.7291667,4PCH+8M Kasepuhan,4PCH+8M Kasepuhan
13.4875,-89.34583333,FMQ3+3HP,FMQ3+3HP
-6.854166667,39.37083333,49WC+88 Dar es Salaam,49WC+88 Dar es Salaam
-8.345833333,146.2708333,M73C+M8 Avihara,M73C+M8 Avihara
38.80416667,125.2291667,R63H+MM Nampo,R63H+MM Nampo
36.92083333,122.4125,WCC7+82 Chishan Neighborhood,WCC7+82 Chishan Neighborhood
-8.329166667,112.9708333,MXCC+88 Bulurejo,MXCC+88 Bulurejo
-4.670833333,103.2458333,86HW+M8 Suka Merindu,86HW+M8 Suka Merindu
10.6375,122.2375,12 Octaviano St,12 Octaviano St
45.52916667,12.72916667,GPHH+MM Lido di Jesolo,GPHH+MM Lido di Jesolo
22.75416667,91.45416667,QF33+MM Charsarat,QF33+MM Charsarat
-10.07916667,148.1625,W5C7+82 Kupiano,W5C7+82 Kupiano
-8.079166667,-79.12083333,Avenida Victor Larco Herrera 223,Avenida Victor Larco Herrera 223
9.304166667,122.8708333,8V3C+M8 Santa Catalina,8V3C+M8 Santa Catalina
39.30416667,-76.49583333,8G33+MM Rosedale,8G33+MM Rosedale
21.5375,72.72083333,GPPC+X8 Katpor,GPPC+X8 Katpor
-4.970833333,151.9708333,2XHC+M8 Tol,2XHC+M8 Tol
8.770833333,76.67916667,QMCH+8M Edava,QMCH+8M Edava
8.620833333,123.5791667,JHCH+8M Sapang Dalaga,JHCH+8M Sapang Dalaga
9.870833333,-84.69583333,V8C3+8M Provincia de Puntarenas,V8C3+8M Provincia de Puntarenas
38.07916667,-122.2458333,790 Derr St,790 Derr St
-6.929166667,-79.87083333,34CH+8M Etén Puerto,34CH+8M Etén Puerto
37.05416667,119.5625,3H36+MX Xiaying Town,3H36+MX Xiaying Town
40.1875,120.3041667,58P2+VXP,58P2+VXP
10.5125,-61.0375,GX77+22 Lower Manzanilla,GX77+22 Lower Manzanilla
51.4625,-3.179166667,108 Jim Driscoll Way,108 Jim Driscoll Way
24.8875,118.7958333,VQQW+28 Huian,VQQW+28 Huian
-2.229166667,105.7958333,QQCW+88 Labuh Air Pandan,QQCW+88 Labuh Air Pandan
-1.1125,-46.2375,VQQ6+2X Viseu,VQQ6+2X Viseu
41.72916667,35.9375,PWHP+MX Bafra/Samsun,PWHP+MX Bafra/Samsun
9.604166667,125.6791667,JM3H+MM Bacuag,JM3H+MM Bacuag
8.404166667,124.2875,C73Q+H2V,C73Q+H2V
-9.179166667,-78.50416667,RFCW+88 Nuevo Chimbote,RFCW+88 Nuevo Chimbote
-0.079166667,103.5041667,WGC3+8M Bakau Aceh,WGC3+8M Bakau Aceh
35.37083333,-1.270833333,9PCH+8M Ouled Kihal,9PCH+8M Ouled Kihal
34.34583333,120.1708333,85WC+88 Touzeng Town,85WC+88 Touzeng Town
-5.545833333,119.9458333,FW3W+M99,FW3W+M99
37.4125,122.3291667,C86H+XM Poyuzhen,C86H+XM Poyuzhen
27.85416667,-82.39583333,VJ33+MM Concerned Citizens of Gibsonton Area,VJ33+MM Concerned Citizens of Gibsonton Area
32.77916667,-79.95416667,19 Lockwood Dr,19 Lockwood Dr
9.870833333,76.32083333,V8CC+65P,V8CC+65P
-5.554166667,119.9625,CXW6+GX5,CXW6+GX5
9.0375,-71.52916667,2FPC+X8 Santa Rosa,2FPC+X8 Santa Rosa
39.1375,118.7375,4PPQ+X2 Liuzanzhen,4PPQ+X2 Liuzanzhen
10.37916667,44.5875,7H269HHQ+M2,7H269HHQ+M2
-15.8375,-38.8625,547P+2X Belmonte,547P+2X Belmonte
16.7125,39.1375,7G8XP47P+2X,7G8XP47P+2X
-25.80416667,32.72083333,5PWC+88 Marracuene District,5PWC+88 Marracuene District
22.12083333,88.62083333,4JCC+88 Dongajora,4JCC+88 Dongajora
24.3375,67.44583333,8CQW+28 Gadanjo,8CQW+28 Gadanjo
-37.8625,-57.5125,Vito Dumas 63,Vito Dumas 63
37.8875,48.9375,VWPP+XX Qanbar Mahalleh,VWPP+XX Qanbar Mahalleh
-20.12916667,-40.17916667,Av. Nossa Sra. dos Navegantes,Av. Nossa Sra. dos Navegantes
